NormDist,preproc_one_tree,search_one_tree,preproc_two_trees,search_two_trees,one_tree_time_ms,two_trees_time_ms
0.055864078084410934,534.78405125,96.35599707692307,898.2491286666666,139.91987719999997,631.1400483269231,1038.1690058666666
0.057286098311076485,529.91255775,94.87722607142857,942.7585563333333,132.0558091875,624.7897838214286,1074.8143655208332
0.05981510498638597,544.61908425,93.03857346153846,973.5903846666666,142.52526053333332,637.6576577115385,1116.1156452
0.06365899353077006,537.0979805,93.6573293076923,920.1989276666666,156.20334515384613,630.7553098076922,1076.4022728205127
0.06900920751500683,529.25060675,94.21487538461538,931.504999,150.29979407142855,623.4654821346154,1081.8047930714285
0.07603490150293532,574.0051482499999,97.59514792307692,951.3753623333333,171.7858655,671.6002961730769,1123.1612278333332
0.0848781507222437,542.0098715,103.30890361538461,933.4522546666666,191.9400328181818,645.3187751153846,1125.3922874848483
0.0955893242039216,550.88567225,111.37725683333332,921.9169979999999,179.44629083333334,662.2629290833333,1101.3632888333332
0.10819118643592832,563.78111825,115.87597908333332,954.508643,215.7052074,679.6570973333332,1170.2138504
0.12281339466333722,568.555491,116.32936091666667,974.2509556666665,258.52203349999996,684.8848519166667,1232.7729891666665
0.13506974489749451,572.223107,100.192334,945.9460939999999,328.815384,672.415441,1274.761478
0.13743152396312872,548.5752827499999,94.82782085714284,945.9346133333333,318.0517147142857,643.4031036071427,1263.986328047619
0.14058107078241724,552.39823625,90.647099,928.7013006666666,201.6621134,643.04533525,1130.3634140666666
0.14464616736252567,531.591508,85.99266285714285,931.7515733333333,157.08713146153846,617.5841708571428,1088.8387047948718
0.14949065529311792,530.98350325,80.35106673333333,928.3419543333333,128.31090075,611.3345699833334,1056.6528550833334
0.15559095054798822,518.4700752499999,78.24490866666667,928.4379759999999,83.61726491666667,596.7149839166666,1012.0552409166667
0.16329898722097969,530.8373445,76.04565586666665,932.4248716666666,73.14637053571428,606.8830003666666,1005.5712422023809
0.17461478358227964,570.85937575,74.317897,946.4442339999999,56.48682711111111,645.17727275,1002.931061111111
0.19187408193421163,558.5896705,72.21032325,964.8771859999999,37.5184177037037,630.79999375,1002.3956037037036
0.22020761450937304,527.6909405,70.7925181875,929.0401103333334,31.4271518125,598.4834586875,960.4672621458334
0.2589251834864684,565.35620075,69.81556875,933.3219733333333,24.46796221951219,635.1717695,957.7899355528455
0.30711472926179534,535.30241875,70.5755751875,913.3235126666666,20.913965572916666,605.8779939375,934.2374782395833
0.36425588880279774,546.733481,68.4887068235294,903.0494166666666,18.344563899082566,615.2221878235293,921.3939805657492
0.4300964015068802,536.649892,68.37458758823529,916.1428646666666,13.433122879194629,605.0244795882353,929.5759875458613
0.5047091823034665,541.0778775,67.81974541176471,950.640017,14.45005733093525,608.8976229117648,965.0900743309352
0.588439715334987,539.46356,67.9981873125,921.0892553333333,13.085818150326798,607.4617473125,934.1750734836601
0.6818066299162204,530.42187625,67.5937573125,911.5175143333333,9.733475349514562,598.0156335624999,921.250989682848
0.7854919344381863,566.9921479999999,67.43529047058823,941.3643,10.602131195767196,634.4274384705882,951.9664311957672
0.9003218832571095,539.7652025,67.26978017647059,896.0484326666666,8.940112151785714,607.0349826764706,904.9885448184523
1.0272579868183473,564.24918625,67.03848393749999,919.7570686666666,9.063366633484161,631.2876701875,928.8204353001507
1.167394979265487,515.4491545,66.47548429411763,903.1270023333333,9.534190442857142,581.9246387941176,912.6611927761904
1.3219636625670514,515.4966375,67.35448535294117,918.0505566666666,7.780496836575875,582.8511228529412,925.8310535032424
1.492337339654802,523.0534855,67.01579535294117,923.4339836666666,7.399678841328413,590.0692808529411,930.833662507995
1.6800410678127562,537.427299,66.31103817647059,903.9599539999999,6.636299261589404,603.7383371764705,910.5962532615894
1.8867632936887744,531.164908,66.08098294117647,899.380088,6.292073059748428,597.2458909411764,905.6721610597484
2.114369642053444,544.9756075,66.58838505882352,925.1777969999999,6.400760137380192,611.5639925588235,931.5785571373801
2.3649187678915924,541.439571,67.99316647058824,905.2386123333333,6.134550012269938,609.4327374705882,911.3731623456033
2.6406802743742874,538.13358425,67.04870029411764,915.4199719999999,5.742637994252873,605.1822845441177,921.1626099942528
2.944154765346363,534.9219039999999,66.06069770588235,908.3914289999999,5.5627569249999995,600.9826017058823,913.9541859249999
3.278096150950358,560.81702,66.198384625,934.1832159999999,5.356535114973262,627.015404625,939.5397511149731
3.645536365544452,573.78490425,66.15457076470588,946.0227239999999,5.4709321366120225,639.9394750147059,951.493656136612
4.049812692339402,533.502656,66.1228858125,925.3644023333334,5.207139973958332,599.6255418125,930.5715423072917
4.494597921870372,526.61694825,66.15067247058823,897.5362483333333,4.95722348019802,592.7676207205882,902.4934718135313
4.983933603326214,543.2626285,66.81622852941176,938.3735793333333,4.850438711165048,610.0788570294118,943.2240180444983
5.522266680126841,537.9525542499999,66.09436835294117,911.6963793333333,4.589503956422018,604.0469226029411,916.2858832897554
6.114489834881483,534.570804,65.83827747058824,918.670034,4.292031626609441,600.4090814705881,922.9620656266094
6.765985904689596,536.1047082499999,67.49093494117648,922.5724476666666,4.193703031446541,603.5956431911764,926.766150698113
7.4826767662570735,515.93259,66.07213952941176,939.5354913333333,3.938539149606299,582.0047295294117,943.4740304829396
8.27107713202483,532.85081025,66.11136017647058,919.2945226666666,3.709204508348794,598.9621704264706,923.0037271750153
9.138353743947246,576.67318025,66.01199429411764,927.652655,3.843711748076923,642.6851745441177,931.4963667480769
10.092390501212474,553.66516875,68.9089840625,944.534332,3.5526611492007105,622.5741528125,948.0869931492007
11.14186011257563,530.995758,66.93367582352941,914.0060306666666,3.5331901148409894,597.9294338235294,917.5392207815075
12.296302923614943,533.11375275,66.05538782352941,910.548864,3.454553165803109,599.1691405735294,914.0034171658031
13.566213634692192,533.594112,66.24481882352941,920.6319946666666,3.631026769509982,599.8389308235294,924.2630214361766
14.96313669731756,542.079883,66.88187182352941,931.2424033333333,3.445930617241379,608.9617548235294,934.6883339505747
16.499771255655265,561.59119325,66.16910505882352,912.3673739999999,3.4397617418244404,627.7602983088235,915.8071357418244
18.190086586788826,528.4055149999999,68.17986499999999,891.7562423333334,3.2913241252059304,596.5853799999999,895.0475664585393
20.049449088892008,545.4793025,66.00316976470587,914.6506283333333,3.3107385331125827,611.4824722647058,917.9613668664459
22.094761971497473,536.8923532499999,65.9974278235294,922.4953696666665,3.5829045609318992,602.8897810735293,926.0782742275984
24.34461891757949,540.6390672499999,66.06081847058823,925.489616,3.2723418494271685,606.6998857205881,928.7619578494272
26.819473114223378,591.34690575,65.86434261111111,936.1590526666666,3.4152235675213674,657.2112483611111,939.574276234188
29.541823188399977,541.2613295,65.99002188235293,939.4582303333333,3.4083006877133104,607.2513513823529,942.8665310210466
32.53641773807083,533.0931332499999,66.00855082352942,901.3611026666666,3.3294972416666666,599.1016840735293,904.6905999083333
35.83048031791804,528.5206637499999,65.89593682352941,909.0286733333334,3.359093870588235,594.4166005735293,912.3877672039216
39.45395692495909,553.32611375,66.0063158235294,962.2241523333333,3.3682576526138277,619.3324295735295,965.5924099859471
43.43978823386412,542.36645375,65.87078264705882,919.1199593333333,3.4073429216354345,608.2372363970588,922.5273022549687
47.82420905680009,522.0207875,66.84826535294117,926.9164086666666,3.3039817239669422,588.8690528529412,930.2203903906335
52.64707775013009,533.73660925,65.69445382352941,917.7890456666665,3.3052094198347106,599.4310630735295,921.0942550865012
57.952238562546505,514.9531089999999,65.92804994444444,917.111061,3.321664815614618,580.8811589444443,920.4327258156146
63.78792021868961,538.67993725,66.21455794117647,907.8764776666666,3.2342759449838185,604.8944951911765,911.1107536116504
70.2071743617206,544.01984175,66.12590417647058,943.8032486666666,3.2606435938009786,610.1457459264706,947.0638922604676
77.26835784067615,556.05089875,65.93777366666666,931.0331543333333,3.428283934819897,621.9886724166666,934.4614382681532
85.03566322702211,533.09313775,66.50494964705882,963.382941,3.4083162333901194,599.5980873970589,966.7912572333901
93.57970238327509,545.23160975,65.89206882352941,932.8397556666666,3.3258153161397668,611.1236785735293,936.1655709828063
102.97814838885233,534.047339,65.7952214117647,907.8259553333334,3.3544310922818794,599.8425604117647,911.1803864256152
113.31644165883314,560.609948,67.45199623529412,927.9171196666666,3.403749867120954,628.0619442352942,931.3208695337876
124.68856667488791,547.3730125,65.85453947058824,917.9821423333333,3.2530071693811076,613.2275519705881,921.2351495027144
137.19790638956022,528.06203175,65.87060052941176,925.2541603333333,3.309093011589404,593.9326322794117,928.5632533449227
150.95818207121064,535.0739347499999,67.05622888235294,904.1776896666665,3.0921291996904023,602.1301636323528,907.2698188663569
166.0944871336632,534.8342944999999,65.98622064705881,943.417421,3.2618028743882546,600.8205151470588,946.6792238743883
182.74442434900456,534.45057075,66.01915264705882,1569.3107459999999,3.2504539804878045,600.4697233970588,1572.5611999804876
201.05935678183093,542.0942555,65.99282847058824,1570.0217874999998,3.263908954248366,608.0870839705883,1573.2856964542482
221.20578381707136,557.94581775,65.42501,1586.9025494999999,3.313116104477612,623.37082775,1590.2156656044774
243.36685479072935,525.432957,65.99503888235294,1550.520883,3.3370286327212018,591.4279958823529,1553.8579116327212
267.7440339838217,962.147154,65.91901852941176,1595.2453894999999,3.3492197252931324,1028.0661725294117,1598.594609225293
294.5589321158213,953.591815,65.86916635294118,1606.707148,3.344656540133779,1019.4609813529412,1610.0518045401338
324.0553209875448,944.9301226666665,66.10157976470587,1579.8553805,3.338928839732888,1011.0317024313724,1583.1943093397329
356.5013495884186,954.8897253333333,66.02209676470588,1611.640923,3.1957083760000002,1020.9118220980392,1614.836631376
